sBytesAvg,rBytesAvg,sFinRate,rFinRate,sSynRate,rSynRate,sRstRate,rRstRate,sttl,rttl,sAckRate,rAckRate,sAckDelayMax,rAckDelayMax,sPackets,rPackets,protocol,sWinTCP,rWinTCP,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,NST_B_Label
65.0,57.538,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.48,7,13,IPV4-TCP,509.0,502.0,13.0,5.538,0.080336848894755,0.0401685833930969,0
59.6,59.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.202,0.165,5,5,IPV4-TCP,509.0,502.0,5.2,7.2,0.1041167974472045,0.0917107462882995,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0003924965858459,0.0001993444230821,0
65.0,58.545,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.495,6,11,IPV4-TCP,509.0,502.0,13.0,6.545,0.0997883796691894,0.0499414205551147,0
65.0,58.353,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.488,10,17,IPV4-TCP,509.0,502.0,13.0,6.353,0.0555241107940673,0.0311183035373687,0
65.0,60.571,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.49,9,14,IPV4-TCP,509.0,502.0,13.0,8.571,0.0622490048408508,0.0384301589085505,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.19,0.198,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0213727825566342,0.0291955811636788,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.489,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0553088982899983,0.0262349906720613,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.491,4,8,IPV4-TCP,509.0,502.0,13.0,6.0,0.0021153291066487,0.0710067067827497,0
65.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.003,0.043,8,12,IPV4-TCP,509.0,502.0,13.0,8.0,0.0017589841570172,0.0050612579692493,0
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,48.006,1.0,0.0,0.0,,5356,5356,IPV4-TCP,0.0,1024.0,0.0,0.0,9.336565055099189e-05,9.33658286414338e-05,1
65.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.492,5,10,IPV4-TCP,509.0,502.0,13.0,7.2,0.1243537068367004,0.0555547873179117,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.477,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0535383489396837,0.0253858440800717,0
65.0,58.353,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.492,8,17,IPV4-TCP,509.0,502.0,13.0,6.353,0.0009998253413609,0.0312481820583343,0
65.0,58.353,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.498,8,17,IPV4-TCP,509.0,502.0,13.0,6.353,0.0002732958112444,0.0312433689832687,0
65.0,57.333,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,5,9,IPV4-TCP,509.0,502.0,13.0,5.333,0.0010960102081298,0.0005772411823272,0
65.0,58.545,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.496,5,11,IPV4-TCP,509.0,502.0,13.0,6.545,0.0008725523948669,0.0499678134918212,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.139,0.171,4,8,IPV4-TCP,509.0,502.0,13.0,6.0,0.1466829776763916,0.0711395740509033,1
65.0,58.667,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.483,11,18,IPV4-TCP,509.0,502.0,13.0,6.667,0.0499750137329101,0.0293772360857795,0
64.5,64.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.187,0.166,6,6,IPV4-TCP,505.5,505.5,12.5,12.5,0.0936515808105468,0.0913160324096679,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,4,8,IPV4-TCP,509.0,502.0,13.0,6.0,0.0009183088938395,0.0004988397870744,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.494,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0550001197391086,0.026057481765747,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.203,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0204019546508789,0.0290983574731009,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0002364431108747,0.0002049446105957,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0205272078514099,0.029359153338841,0
65.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.002,8,15,IPV4-TCP,509.0,502.0,13.0,5.6,0.0012897082737513,0.000643423625401,0
42.0,,,,,,,,,,,,,,1,0,ARP,,,0.0,,,,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.491,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0552500089009602,0.0262014740391781,0
65.0,57.793,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.48,15,29,IPV4-TCP,509.0,502.0,13.0,5.793,0.0349230085100446,0.017460925238473,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0008021422794886,0.0004309336344401,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.204,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0213726997375488,0.0305433613913399,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.481,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.054177443186442,0.0257080981605931,0
65.0,58.261,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.003,0.489,13,23,IPV4-TCP,509.0,502.0,13.0,6.261,0.0416639844576517,0.0227005048231645,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0001350130353655,7.613499959309895e-05,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.493,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0553595489925808,0.0262328950982344,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.21,0.198,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0213570092853746,0.0290277855736868,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.205,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0206342577934265,0.0294421400342668,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.19,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202237010002136,0.028899073600769,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.196,0.21,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0241976913652921,0.0295914241245814,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203125,0.0290509292057582,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.198,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0205563068389892,0.0294574328831263,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.19,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0206239938735961,0.0294685704367501,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.001,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0012758459363664,0.0006853421529134,0
65.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.489,10,16,IPV4-TCP,509.0,502.0,13.0,7.5,0.0547935697767469,0.0328908761342366,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.214,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0205463051795959,0.02940148966653,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.49,14,28,IPV4-TCP,509.0,502.0,13.0,6.0,0.0383077584780179,0.0184848131956877,0
42.0,,,,,,,,,,,,,,92,0,ARP,,,0.0,,0.0011404818230932,,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.207,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202542543411254,0.0289579289300101,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,63.5,63.5,1.0,1.0,0.198,0.199,42,30,IPV4-TCP,503.0,506.2,7.0,10.2,0.0098391742241091,0.0138727960915401,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.211,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0199650526046752,0.028731141771589,0
65.0,59.111,0.0,0.0,0.0,0.0,0.0,0.0,63.5,63.5,1.0,1.0,0.014,0.436,32,54,IPV4-TCP,509.0,502.0,13.0,7.111,0.0157003864165275,0.0091919809017541,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0199643969535827,0.0285746370043073,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.006,0.437,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0496836768256293,0.0236366799003199,0
65.0,58.077,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.003,0.27,911,1797,IPV4-TCP,509.0,502.0,13.0,6.077,0.0005493077603015,0.0002782705897477,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.203,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203234434127807,0.0290693725858415,0
42.0,,,,,,,,,,,,,,1,0,ARP,,,0.0,,,,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.497,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0553572177886962,0.0262277879213031,0
65.0,60.571,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.045,5,7,IPV4-TCP,509.0,502.0,13.0,8.571,0.0014460086822509,0.0088616609573364,0
65.0,58.353,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.491,8,17,IPV4-TCP,509.0,502.0,13.0,6.353,0.0712831360953194,0.0312464982271194,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.475,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0532810158199734,0.0252699475539358,0
42.0,,,,,,,,,,,,,,1,0,ARP,,,0.0,,,,1
65.0,58.286,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.495,10,21,IPV4-TCP,509.0,502.0,13.0,6.286,0.055439101325141,0.0249893069267272,0
65.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.496,3,5,IPV4-TCP,509.0,502.0,13.0,7.2,0.2489569187164306,0.1245632767677307,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203271985054016,0.0290796416146414,0
65.0,57.333,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,5,9,IPV4-TCP,509.0,502.0,13.0,5.333,0.0011077523231506,0.0005543828010559,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.202,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.020230746269226,0.029118503843035,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.21,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203992486000061,0.029207706451416,0
65.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.486,10,16,IPV4-TCP,509.0,502.0,13.0,7.5,0.0546616713205973,0.0327928702036539,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.001,3,6,IPV4-TCP,509.0,502.0,13.0,6.0,0.0010770559310913,0.0007679939270019,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.202,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202417016029357,0.0289502825055803,0
65.0,58.667,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.01,0.002,5,9,IPV4-TCP,509.0,502.0,13.0,6.667,0.0040262341499328,0.0585437715053558,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0013482570648193,0.0006611082288953,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.484,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0327291329701741,0.0158445835113525,0
65.0,58.529,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.004,0.312,833,1531,IPV4-TCP,509.0,502.0,13.0,6.529,0.0006001840990323,0.000326794113209,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.203,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0206344485282897,0.0294692175728934,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.497,6,12,IPV4-TCP,509.0,502.0,13.0,6.0,0.0998191833496093,0.0454023534601384,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.002,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0010785460472106,0.0005189047919379,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,63.5,63.5,1.0,1.0,0.2,0.2,42,30,IPV4-TCP,503.0,506.2,7.0,10.2,0.0098207578426454,0.0138689238449622,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.485,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0330582618713378,0.0160126455368534,0
65.0,57.538,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,7,13,IPV4-TCP,509.0,502.0,13.0,5.538,0.0004835128784179,0.0002415776252746,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0207530498504638,0.0293668508529663,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.193,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201225519180297,0.0286012887954711,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202943921089172,0.0290362153734479,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.48,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0540346569485134,0.0256218408283434,0
65.0,58.194,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.003,0.179,15,31,IPV4-TCP,509.0,502.0,13.0,6.194,0.0348389319011143,0.0166468381881713,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.205,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0231755018234252,0.0302531378609793,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,8.398294448852539e-05,4.357761806911892e-05,0
65.0,57.455,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,5,11,IPV4-TCP,509.0,502.0,13.0,5.455,0.0009955167770385,0.0455708026885986,0
65.0,59.709,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.192,1451,2257,IPV4-TCP,509.0,502.0,13.0,7.709,0.0003447447151973,0.0002214356939843,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.147,17,34,IPV4-TCP,509.0,502.0,13.0,6.0,0.0308336317539215,0.0149799115730054,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.003,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0013982909066336,0.0006985982259114,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.411,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0293360074361165,0.0142189610388971,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0007038457053048,0.0003820578257242,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.495,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0712741443089076,0.0332872072855631,0
58.854,58.592,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.251,0.2,349,304,IPV4-TCP,509.0,502.0,6.854,6.592,0.0014357210575849,0.001647152129573,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.198,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0197985053062438,0.028316991669791,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.195,0.202,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0200496554374694,0.0286128520965576,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.495,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0554852220747205,0.0263014216172067,0
65.0,58.353,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.495,8,17,IPV4-TCP,509.0,502.0,13.0,6.353,0.0006471361432756,0.0312238633632659,0
65.0,57.455,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.003,5,11,IPV4-TCP,509.0,502.0,13.0,5.455,0.0017967820167541,0.0472108840942382,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.202,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203007578849792,0.0289181470870971,0
65.0,57.923,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.004,0.304,658,1333,IPV4-TCP,509.0,502.0,13.0,5.923,0.0007565917852625,0.000375304852162,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203115582466125,0.0289232901164463,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.0,7,14,IPV4-TCP,509.0,502.0,13.0,6.0,0.0004051526387532,0.0001943845015305,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.196,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.020388650894165,0.0290767124720982,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0008425116539001,0.0004809962378607,0
65.0,58.667,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.042,5,9,IPV4-TCP,509.0,502.0,13.0,6.667,0.000781774520874,0.0057696402072906,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0001585483551025,8.365843031141494e-05,0
65.0,57.647,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.002,8,17,IPV4-TCP,509.0,502.0,13.0,5.647,0.0011004379817417,0.0283582508563995,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0004977583885192,0.0002576775021023,0
64.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.0,1,2,IPV4-TCP,509.0,502.0,12.0,8.5,,0.0013160705566406,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.193,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201796412467956,0.0288594279970441,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.002,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0014339685440063,0.0007076528337266,0
65.0,58.857,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.005,0.489,9,14,IPV4-TCP,509.0,502.0,13.0,6.857,0.0624507665634155,0.0383847676790677,0
65.0,57.793,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.489,15,29,IPV4-TCP,509.0,502.0,13.0,5.793,0.0356130599975585,0.0178060276167733,0
65.0,58.261,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.485,12,23,IPV4-TCP,509.0,502.0,13.0,6.261,0.0453943772749467,0.0227195457978682,0
65.0,57.647,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,8,17,IPV4-TCP,509.0,502.0,13.0,5.647,0.0010818753923688,0.029330626130104,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.205,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203080534934997,0.0290552718298775,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.2,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0224330067634582,0.0289632081985473,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.194,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.020488703250885,0.029303993497576,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0199892997741699,0.0286551543644496,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0008650422096252,0.0004331005944146,0
64.5,64.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.241,0.01,4,4,IPV4-TCP,505.5,505.5,12.5,12.5,0.0954733689626057,0.0989653269449869,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.48,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.033131202061971,0.0160466778662896,0
65.0,58.6,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.485,10,20,IPV4-TCP,509.0,502.0,13.0,6.6,0.0553566614786783,0.026263952255249,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.206,0.204,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201482415199279,0.0287932838712419,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0003110000065394,0.0001618067423502,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.002,4,8,IPV4-TCP,509.0,502.0,13.0,6.0,0.0016225973765055,0.000784124646868,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0204712033271789,0.0292572123663766,0
65.0,60.571,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.044,5,7,IPV4-TCP,509.0,502.0,13.0,8.571,0.0011932253837585,0.0082408189773559,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.196,0.2,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0213523663972553,0.0289934192384992,0
64.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.0,1,2,IPV4-TCP,509.0,502.0,12.0,8.5,,0.0017540454864501,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.227,0.199,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0211066321322792,0.0287529230117797,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.201,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0205602407455444,0.0294467891965593,0
